Timestamp,TMAXOBS,TMINOBS,WMAXOBS,RTOTOBS,TMAXGFS,TMINGFS,WMAXGFS,RTOTGFS
2018-01-30,0.0,-10.555555555555555,10.728654447921322,0.0,0.64,-5.86,8.297590011563598,0.0
2018-01-31,7.777777777777778,-1.1111111111111112,11.6227089852481,0.0,7.64,-1.16,9.972462083156797,0.04
2018-02-01,1.1111111111111112,-11.666666666666666,10.281627179257935,0.0,1.44,-10.46,8.10246875958186,0.01
2018-02-02,-5.555555555555555,-15.0,6.705409029950827,0.0,-3.66,-11.56,6.0745370193949775,0.0
2018-02-03,3.888888888888889,-5.0,12.516763522574877,0.0,3.74,-4.16,9.080198235721507,0.54
2018-02-04,2.2222222222222223,-16.11111111111111,11.17568171658471,,1.94,-9.96,8.780091115700339,0.24
2018-02-05,-6.666666666666666,-22.22222222222222,5.81135449262405,,-3.96,-11.16,4.3266615305567875,2.63
2018-02-06,-8.88888888888889,-17.77777777777778,5.81135449262405,,-6.46,-12.06,4.604345773288535,0.16999999999999998
2018-02-07,-6.111111111111111,-13.333333333333332,6.705409029950827,,-6.26,-11.86,5.0774009099144415,1.68
2018-02-08,-0.5555555555555556,-16.666666666666668,7.152436298614215,0.0,-1.26,-12.16,5.742821606144493,0.04
2018-02-09,7.777777777777778,-2.2222222222222223,9.387572641931158,0.0,5.14,-2.86,6.363961030678928,0.15
2018-02-10,-2.2222222222222223,-6.111111111111111,8.046490835940991,,-3.16,-5.56,5.797413216254298,1.9500000000000004
2018-02-11,-3.888888888888889,-10.555555555555555,8.046490835940991,,-4.26,-9.96,5.188448708429139,3.65
2018-02-12,0.0,-12.222222222222221,6.258381761287438,0.0,-6.16,-14.16,4.036087214122113,0.0
2018-02-13,4.444444444444445,-7.777777777777778,6.705409029950827,0.0,1.14,-9.76,3.8470768123342687,0.0
2018-02-14,10.555555555555555,-0.5555555555555556,7.152436298614215,0.0,8.34,-0.96,5.1478150704935,0.76
2018-02-15,16.11111111111111,5.0,8.940545373267769,,14.64,2.94,7.406078584514209,10.02
2018-02-16,3.888888888888889,-5.555555555555555,9.387572641931158,,4.04,-2.66,7.891767862779544,0.08
2018-02-17,2.2222222222222223,-5.555555555555555,9.387572641931158,,4.94,-2.16,5.920304046246273,1.56
2018-02-18,7.222222222222222,-6.111111111111111,8.940545373267769,0.0,8.04,-2.96,7.002856560004639,0.0
2018-02-19,16.11111111111111,7.222222222222222,14.751899865891819,,16.24,4.84,9.433981132056603,14.530000000000005
2018-02-20,18.333333333333332,1.6666666666666665,13.857845328565041,,18.74,6.94,10.155294185792943,69.92
2018-02-21,1.1111111111111112,-0.5555555555555556,8.940545373267769,,2.64,-0.96,7.5272837066235265,10.94
2018-02-22,6.666666666666666,0.0,9.834599910594546,,7.64,-0.36,6.350590523722972,1.22
2018-02-23,7.777777777777778,2.7777777777777777,8.046490835940991,2.1,10.54,4.84,5.2773099207835035,2.56
2018-02-24,12.777777777777777,2.7777777777777777,14.751899865891819,,14.04,2.54,10.783784122468328,11.15
2018-02-25,7.777777777777778,0.0,16.540008940545373,,11.44,0.44,11.20044641967453,0.02
2018-02-26,11.666666666666666,-1.1111111111111112,7.152436298614215,0.0,12.04,1.34,4.920365840057018,0.0
2018-02-27,16.666666666666668,2.2222222222222223,9.834599910594546,0.0,14.64,3.64,7.2124891681027865,0.02
2018-02-28,12.222222222222221,7.777777777777778,4.917299955297273,,14.24,9.44,6.637017402418048,10.81
2018-03-01,10.555555555555555,0.0,12.963790791238265,,10.54,2.94,9.585405573057407,10.839999999999998
2018-03-02,8.88888888888889,-1.6666666666666665,4.917299955297273,0.0,8.14,-0.26,5.220153254455275,0.0
2018-03-03,10.0,-2.2222222222222223,6.258381761287438,0.0,9.84,-0.26,3.8209946349085597,0.0
2018-03-04,11.666666666666666,-1.1111111111111112,8.046490835940991,0.0,10.04,-0.16,7.324616030891995,0.0
2018-03-05,5.0,0.0,10.728654447921322,,5.94,2.34,9.567131231461184,7.790000000000001
2018-03-06,7.222222222222222,-1.1111111111111112,9.387572641931158,,7.04,0.84,7.849203781276161,1.6599999999999997
2018-03-07,2.2222222222222223,-2.7777777777777777,9.834599910594546,,1.34,-2.86,8.386894538504702,0.72
